uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimNumbMD
2009,Male,E,Medium,Housewife,61,9,9950,1,31.06929242,1
2009,Male,E,Small,Housewife,23,1,17510,0,129.8552354,1
2009,Male,A,Medium,Employed,37,0,4740,1,200.6565503,1
2009,Male,C,Large,Housewife,33,1,20275,1,106.5583041,1
2009,Male,A,Large,Self-employed,46,2,12500,1,248.5121203,1
2009,Female,E,Large,Housewife,32,1,16355,0,213.2556548,1
2009,Male,E,Medium,Self-employed,36,0,6885,1,141.4896565,1
2009,Female,D,Medium,Housewife,46,1,20715,1,103.4727356,1
2009,Male,A,Medium,Unemployed,21,3,23220,1,31.60978775,1
2009,Male,C,Medium,Unemployed,22,5,19720,1,32.26996388,1
2009,Male,B,Medium,Employed,20,0,7570,0,93.38235115,1
2009,Male,D,Small,Housewife,25,12,4325,0,201.3918071,1
2009,Male,D,Medium,Unemployed,46,8,38660,1,168.6499611,1
2009,Male,D,Small,Unemployed,21,4,17025,0,57.7002938,1
2009,Male,A,Small,Self-employed,31,0,14915,1,148.5612071,1
2009,Male,E,Large,Self-employed,41,8,3255,1,225.0430894,1
2009,Male,E,Small,Self-employed,28,9,9045,0,58.73427627,1
2009,Male,A,Medium,Employed,21,0,25880,0,58.81986821,1
2009,Female,C,Large,Housewife,20,1,25480,0,253.6198858,1
2009,Male,C,Small,Employed,30,7,46660,0,148.9956325,1
2009,Male,A,Large,Employed,27,3,23190,0,41.2451199,1
2009,Female,D,Large,Housewife,49,7,28720,0,178.2443114,1
2009,Male,A,Medium,Employed,22,0,7095,0,25.28528423,1
2009,Male,D,Medium,Unemployed,56,6,17710,1,182.367931,1
2009,Female,E,Medium,Housewife,48,5,25710,1,168.6499611,1
2009,Female,D,Medium,Employed,42,0,28625,1,45.66982293,1
2009,Male,B,Medium,Self-employed,28,4,4835,0,54.19066433,1
2009,Male,B,Large,Self-employed,38,4,17505,0,234.675271,1
2009,Female,C,Small,Employed,24,1,38020,1,32.3905212,1
2009,Male,D,Medium,Unemployed,19,8,28280,0,225.1417422,1
2009,Female,D,Medium,Self-employed,44,10,12890,0,94.65751646,1
2009,Female,B,Medium,Employed,42,11,16695,1,128.5434648,1
2009,Male,E,Medium,Employed,23,3,4710,1,38.35953437,1
2009,Male,D,Large,Housewife,54,13,8130,0,31.60978775,1
2009,Male,B,Small,Self-employed,23,3,21630,0,213.2556548,1
2009,Female,E,Small,Unemployed,23,2,6795,1,184.4785165,1
2009,Female,E,Small,Employed,21,2,16435,1,148.5612071,1
2009,Female,D,Large,Employed,32,5,8445,0,213.2556548,1
2009,Male,B,Large,Employed,75,0,33165,0,290.1327193,1
2009,Male,C,Large,Employed,40,5,10010,1,149.997808,1
2009,Male,A,Medium,Self-employed,19,1,9880,1,250.8413259,1
2009,Female,C,Medium,Self-employed,31,0,27210,1,94.36462339,1
2009,Male,B,Small,Employed,27,11,2900,1,284.1301175,1
2009,Female,C,Small,Housewife,21,0,21320,0,174.6445246,1
2009,Female,B,Large,Employed,43,14,7625,1,282.3344767,1
2009,Male,A,Large,Self-employed,52,0,27375,0,295.7970919,1
2009,Male,A,Small,Housewife,30,5,8540,0,156.1042255,1
2009,Male,D,Medium,Self-employed,37,1,23040,1,64.53563007,1
2009,Female,D,Medium,Retired,56,3,23110,1,58.59040352,1
2009,Male,E,Small,Unemployed,23,4,8430,0,57.32800859,1
2009,Male,D,Medium,Housewife,38,13,8995,1,59.63322296,1
2009,Male,C,Small,Unemployed,22,0,26640,1,276.3355652,1
2009,Male,D,Large,Housewife,35,9,25665,1,236.3993842,1
2009,Female,C,Medium,Unemployed,56,2,18640,1,238.240414,1
2009,Male,E,Medium,Unemployed,26,10,22365,0,270.7883545,1
2009,Female,A,Large,Housewife,64,6,14885,1,178.2443114,1
2009,Female,C,Medium,Employed,29,6,29760,1,148.3685156,1
2009,Female,D,Medium,Unemployed,22,5,12815,0,34.88186234,1
2009,Male,D,Medium,Housewife,56,5,6760,1,201.6569069,1
2009,Female,D,Small,Unemployed,33,0,13510,0,183.8950396,1
2009,Male,E,Small,Housewife,48,10,45210,1,99.28308074,1
2009,Male,A,Large,Employed,26,10,29735,1,295.7970919,1
2009,Male,B,Small,Unemployed,18,4,8680,0,133.2886429,1
2009,Male,D,Small,Self-employed,35,0,7895,0,270.874006,1
2009,Male,A,Small,Employed,18,1,21285,1,293.5560359,1
2009,Female,B,Medium,Unemployed,46,5,8350,1,24.01754355,1
2009,Female,B,Medium,Employed,33,0,35110,0,102.818883,1
2009,Female,A,Small,Housewife,45,1,5330,1,36.9071711,1
2009,Male,A,Large,Employed,34,3,4745,0,90.21472555,1
2009,Male,A,Medium,Unemployed,37,8,23115,1,31.48099884,1
2009,Male,E,Small,Housewife,45,1,23070,0,33.73278519,1
2009,Female,C,Medium,Self-employed,37,1,12335,1,59.63322296,1
2009,Male,C,Small,Housewife,57,0,6145,1,186.6850127,1
2009,Male,A,Small,Self-employed,44,9,18055,0,46.84863153,1
2009,Female,D,Small,Employed,22,8,9935,1,182.367931,1
2009,Male,A,Medium,Housewife,29,2,25955,1,114.881582,1
2009,Female,E,Small,Unemployed,46,8,15675,1,66.12046108,1
2009,Male,B,Small,Housewife,39,1,8050,1,270.4632326,1
2009,Male,B,Small,Unemployed,27,1,20145,0,124.3443471,1
2009,Female,B,Medium,Retired,61,4,10205,0,112.4047945,1
2009,Male,C,Medium,Self-employed,46,10,39290,1,153.4523215,1
2009,Male,B,Medium,Unemployed,20,5,7545,0,166.5549379,1
2009,Male,B,Large,Housewife,29,8,26420,1,94.29603751,1
2009,Male,B,Medium,Employed,37,12,7155,1,249.8117276,1
2009,Female,E,Medium,Self-employed,50,12,1400,1,138.5066713,1
2009,Male,A,Large,Unemployed,45,12,8660,0,248.5121203,1
2009,Male,A,Small,Employed,20,1,15995,1,27.01981982,1
2009,Male,A,Medium,Self-employed,19,5,16350,1,140.4108252,1
2009,Male,B,Small,Housewife,22,2,18530,0,113.2248348,1
2009,Male,D,Small,Employed,18,2,49760,0,239.4551701,1
2009,Female,D,Medium,Employed,45,1,45080,0,218.9832303,1
2009,Male,D,Small,Housewife,30,12,18325,1,34.10399662,1
2009,Male,B,Large,Unemployed,18,0,14680,1,270.7883545,1
2009,Female,E,Large,Employed,48,1,7130,0,73.25249905,1
2009,Male,E,Large,Employed,24,6,27550,0,216.4916013,1
2009,Female,A,Small,Housewife,24,0,15785,1,51.32331561,1
2009,Male,C,Small,Employed,23,5,23175,0,106.5583041,1
2009,Male,A,Large,Self-employed,47,4,15225,1,190.0515645,1
2009,Male,E,Small,Self-employed,38,0,9895,0,35.78808354,1
2009,Male,E,Medium,Housewife,59,5,9755,0,237.675525,1
2009,Male,D,Small,Housewife,19,14,21845,0,63.89430992,1
2009,Male,D,Small,Employed,18,0,12330,0,147.9690558,1
2009,Male,A,Small,Employed,36,13,11120,0,212.4247054,1
2009,Female,E,Large,Self-employed,50,0,16960,1,27.50305391,1
2009,Male,D,Small,Employed,19,4,17150,0,99.28308074,1
2009,Female,A,Large,Self-employed,51,2,8010,1,225.0430894,1
2009,Female,A,Large,Employed,20,12,15390,1,58.81986821,1
2009,Male,B,Large,Self-employed,26,0,4475,0,71.66099406,1
2009,Male,D,Medium,Employed,30,6,16695,0,206.2302755,1
2009,Female,D,Small,Housewife,37,2,6575,1,178.2443114,1
2009,Male,E,Large,Retired,63,3,19285,1,295.7970919,1
2009,Male,B,Medium,Self-employed,43,15,18800,1,66.69447337,1
2009,Male,B,Medium,Employed,40,2,6820,1,284.2162652,1
2009,Male,C,Large,Employed,26,4,13370,0,18.23804646,1
2009,Male,B,Large,Employed,28,0,9690,0,162.9324677,1
2009,Male,B,Large,Unemployed,25,6,10070,0,276.3355652,1
2009,Female,E,Small,Housewife,26,1,29650,1,160.3435748,1
2009,Male,D,Large,Housewife,62,12,13945,0,258.9237292,1
2009,Male,E,Small,Employed,29,6,19465,1,29.94861261,1
2009,Female,B,Medium,Housewife,37,1,15540,1,284.1301175,1
2009,Female,B,Small,Employed,19,3,9210,0,106.5583041,1
2009,Male,E,Large,Unemployed,58,1,40800,1,114.1467007,1
2009,Male,A,Large,Employed,40,5,48760,1,200.6565503,1
2009,Female,E,Medium,Housewife,39,1,8460,1,222.2151274,1
2009,Male,B,Small,Employed,23,1,19755,1,68.95196256,1
2009,Female,B,Large,Employed,24,1,12100,1,153.4523215,1
2009,Female,E,Large,Self-employed,37,0,6550,0,45.411434,1
2009,Male,A,Medium,Housewife,32,3,29930,1,207.1446249,1
2009,Male,D,Small,Housewife,27,1,15515,1,293.5560359,1
2009,Female,D,Large,Unemployed,30,9,8800,0,91.54176264,1
2009,Female,A,Large,Unemployed,18,6,8575,0,68.97630254,1
2009,Male,A,Small,Employed,21,6,8365,0,124.3443471,1
2009,Male,D,Small,Unemployed,40,8,23835,1,213.2556548,1
2009,Male,E,Large,Unemployed,31,1,12710,0,61.56398846,1
2009,Female,E,Medium,Self-employed,27,1,9025,0,100.3048589,1
2009,Male,D,Large,Employed,25,9,9295,0,68.95196256,1
2009,Male,E,Large,Employed,21,8,1910,0,94.29603751,1
2009,Male,C,Medium,Employed,53,12,42245,0,169.7885554,1
2009,Male,C,Small,Housewife,32,1,8150,1,210.189841,1
2009,Male,A,Large,Unemployed,45,3,22915,1,156.6298557,1
2009,Female,A,Medium,Unemployed,41,13,24875,1,245.331155,1
2009,Female,A,Large,Housewife,19,0,15250,1,64.12305444,1
2009,Female,E,Medium,Housewife,37,12,11135,1,25.91743539,1
2009,Male,B,Small,Employed,30,2,46380,0,109.6318854,1
2009,Male,C,Small,Employed,44,2,5610,0,57.32800859,1
2009,Male,B,Small,Self-employed,25,5,7015,0,103.4727356,1
2009,Male,B,Large,Retired,63,4,27305,0,236.3993842,1
2009,Male,D,Large,Employed,28,2,17415,1,222.735365,1
2009,Male,A,Large,Retired,63,3,19000,0,17.8799582,1
2009,Male,C,Small,Unemployed,37,6,12210,1,122.4496948,1
2009,Male,A,Medium,Self-employed,32,13,15550,1,26.7213619,1
2009,Male,B,Medium,Unemployed,38,3,7285,1,103.9493988,1
2009,Male,D,Medium,Employed,21,1,4625,0,91.54176264,1
2009,Male,D,Large,Employed,32,1,3990,1,128.5434648,1
2009,Female,B,Medium,Self-employed,32,3,20420,0,129.4194752,1
2009,Male,D,Large,Employed,25,1,13560,0,148.4945135,1
2009,Male,D,Small,Employed,26,1,8590,0,251.432848,1
2009,Female,B,Large,Employed,22,14,35525,0,47.58194704,1
2009,Female,B,Medium,Housewife,31,2,2005,0,190.0515645,1
2009,Male,B,Large,Employed,18,0,8495,0,260.3601885,1
2009,Male,C,Large,Self-employed,51,10,26300,0,100.3048589,1
2009,Male,E,Large,Self-employed,52,7,23085,0,113.2248348,1
2009,Male,E,Medium,Housewife,44,13,6620,0,248.5121203,1
2009,Male,D,Small,Unemployed,27,3,29810,0,51.09148195,1
2009,Male,A,Large,Self-employed,20,0,3350,0,72.01288299,1
2009,Male,D,Medium,Employed,51,11,10180,1,26.14074792,1
2009,Male,D,Small,Employed,43,4,6125,0,253.6198858,1
2009,Female,B,Small,Employed,23,1,45980,1,260.3601885,1
2009,Male,A,Large,Self-employed,54,5,11730,0,222.6929824,1
2009,Male,B,Large,Employed,40,6,2890,1,190.0515645,1
2009,Male,B,Small,Housewife,31,11,12220,1,295.7970919,1
2009,Female,D,Large,Retired,74,13,14635,0,91.45292269,1
2009,Female,B,Large,Housewife,35,15,14625,0,68.97630254,1
2009,Female,D,Small,Unemployed,26,6,9285,0,94.36462339,1
2009,Female,C,Small,Unemployed,28,1,19010,1,222.2151274,1
2009,Male,C,Medium,Employed,23,11,22070,0,275.2822626,1
2009,Female,A,Large,Housewife,72,7,21630,1,23.12027888,1
2009,Male,D,Large,Employed,30,0,25075,0,258.9237292,1
2009,Male,A,Medium,Employed,22,13,6635,0,232.9029787,1
2009,Male,C,Small,Self-employed,41,0,5580,0,73.85052034,1
2009,Male,B,Small,Self-employed,39,5,33225,0,33.73278519,1
2009,Male,A,Large,Self-employed,31,1,14200,1,169.5291484,1
2009,Female,D,Medium,Housewife,35,13,7150,0,87.83581964,1
2009,Male,D,Medium,Housewife,20,0,8960,0,259.0040603,1
2009,Female,A,Medium,Unemployed,27,3,9755,1,93.38235115,1
2009,Male,B,Large,Unemployed,56,2,15875,1,251.432848,1
2009,Male,E,Large,Housewife,56,0,27135,1,68.37942919,1
2009,Male,C,Small,Unemployed,36,15,11060,0,150.2239631,1
2009,Male,A,Small,Employed,27,2,3740,1,83.90453994,1
2009,Male,C,Small,Employed,31,15,14960,0,153.4523215,1
2009,Female,A,Medium,Self-employed,39,6,37850,1,100.833778,1
2009,Female,A,Small,Housewife,37,10,5135,1,129.6779531,1
2009,Female,E,Small,Unemployed,27,3,38235,0,185.1345389,1
2009,Female,C,Medium,Housewife,37,9,26495,0,272.9669948,1
2009,Female,B,Large,Employed,66,9,6875,1,28.51184808,1
2009,Female,E,Medium,Employed,30,3,1345,0,258.9237292,1
2009,Male,A,Large,Housewife,27,3,30385,0,25.63801996,1
2009,Male,A,Medium,Unemployed,24,0,8315,1,79.1594481,1
2009,Male,A,Large,Unemployed,65,4,19095,0,181.4165594,1
2009,Female,E,Medium,Housewife,24,0,9890,0,237.675525,1
2009,Female,B,Large,Unemployed,57,3,19565,1,77.73738533,1
2009,Male,C,Medium,Employed,22,13,31060,1,24.01925056,1
2009,Male,B,Medium,Self-employed,44,6,34570,0,129.3156084,1
2009,Female,B,Medium,Unemployed,23,15,25460,1,32.6541392,1
2009,Male,E,Large,Unemployed,21,12,5565,0,45.411434,1
2009,Female,D,Medium,Housewife,53,1,7780,0,148.3685156,1
2009,Male,E,Small,Housewife,47,2,25860,1,100.9312267,1
2009,Female,A,Medium,Employed,33,15,9505,0,139.6062055,1
2009,Male,D,Medium,Employed,47,7,18445,1,123.0199289,1
2009,Male,A,Large,Employed,59,13,40715,1,185.1345389,1
2009,Male,E,Small,Employed,41,5,8110,1,102.818883,1
2009,Male,D,Medium,Unemployed,30,0,18100,0,68.37942919,1
2009,Male,B,Large,Self-employed,50,3,31010,1,68.97630254,1
2009,Female,B,Medium,Employed,22,6,9750,0,148.5612071,1
2009,Male,B,Small,Self-employed,28,0,7930,1,103.2132915,1
2009,Female,D,Medium,Self-employed,22,0,49250,0,156.1042255,1
2009,Male,A,Medium,Employed,29,2,12045,0,137.8873343,1
2009,Male,D,Small,Housewife,40,0,15735,1,249.8117276,1
2009,Male,E,Small,Employed,21,10,4170,0,169.7885554,1
2009,Male,B,Medium,Employed,27,6,15030,1,56.04309848,1
2009,Male,A,Medium,Employed,44,5,4550,1,270.874006,1
2009,Male,B,Medium,Retired,62,3,10530,0,249.8117276,1
2009,Male,C,Small,Unemployed,25,3,3375,0,234.675271,1
2009,Female,B,Medium,Self-employed,46,1,6475,1,181.4165594,1
2009,Female,B,Small,Unemployed,19,13,9400,0,213.2556548,1
2009,Female,D,Large,Housewife,31,5,24350,1,137.8151761,1
2009,Female,D,Medium,Self-employed,47,5,9075,0,68.39045202,1
2009,Male,D,Medium,Employed,46,10,24435,0,50.40601234,1
2009,Male,A,Large,Retired,53,2,9575,1,124.3443471,1
2009,Male,D,Small,Employed,19,6,9435,0,160.3435748,1
2009,Male,D,Large,Unemployed,37,0,17840,0,36.25444122,1
2009,Male,A,Medium,Unemployed,49,0,16405,1,139.2056697,1
2009,Male,B,Medium,Housewife,22,6,35985,0,212.4247054,1
2009,Male,E,Small,Unemployed,30,14,17735,0,62.72127383,1
2009,Female,A,Small,Employed,31,1,6255,0,48.3306937,1
2009,Female,E,Large,Housewife,43,8,20415,0,291.3194903,1
2009,Female,B,Small,Unemployed,26,2,8845,0,248.5121203,1
2009,Male,D,Large,Housewife,75,12,19735,0,297.3851697,1
2009,Male,A,Large,Self-employed,31,6,12065,0,166.5549379,1
2009,Female,E,Large,Employed,33,3,10705,1,293.5560359,1
2009,Male,A,Small,Unemployed,28,1,40990,0,84.22903844,1
2009,Female,E,Small,Employed,32,14,6125,1,156.1042255,1
2009,Male,A,Medium,Self-employed,66,10,5375,0,88.95152383,1
2009,Female,E,Large,Housewife,24,4,12000,1,61.69063654,1
2009,Male,E,Small,Housewife,18,7,7360,0,91.45292269,1
2009,Male,E,Large,Self-employed,71,11,22830,0,157.245582,1
2009,Male,D,Medium,Housewife,38,10,17130,1,141.0368682,1
2009,Male,B,Medium,Self-employed,37,5,18580,1,103.2132915,1
2009,Female,D,Large,Employed,50,5,48135,1,91.28099321,1
2009,Male,D,Medium,Unemployed,18,0,20770,0,239.4551701,1
2009,Female,D,Medium,Employed,28,0,34675,0,109.6318854,1
2009,Male,A,Large,Self-employed,45,1,12115,1,120.7793723,1
2009,Female,C,Small,Housewife,32,0,26965,0,248.5121203,1
2009,Male,E,Large,Unemployed,48,2,16355,0,129.6779531,1
2009,Male,B,Medium,Housewife,33,6,14240,0,168.6499611,1
2009,Male,E,Large,Self-employed,33,11,11840,1,222.2151274,1
2009,Male,B,Medium,Retired,68,6,42385,1,223.3085718,1
2009,Male,E,Medium,Employed,29,9,45015,1,60.86038525,1
2009,Male,D,Medium,Unemployed,19,7,15965,1,100.833778,1
2009,Male,D,Medium,Unemployed,18,2,21850,1,148.4945135,1
2009,Male,D,Medium,Employed,27,4,29560,1,141.4896565,1
2009,Male,D,Medium,Self-employed,54,9,1310,0,45.411434,1
2009,Male,B,Medium,Employed,24,7,7435,1,30.37476431,1
2009,Male,A,Medium,Unemployed,19,8,22550,0,36.9071711,1
2009,Male,E,Medium,Retired,70,15,47625,1,186.6850127,1
2009,Female,D,Medium,Unemployed,57,1,11080,1,124.2334338,1
2009,Male,C,Medium,Unemployed,18,4,1255,0,240.0004036,1
2009,Female,A,Large,Employed,26,0,17950,0,162.9324677,1
2009,Female,E,Small,Employed,21,7,16400,0,63.5211087,1
2009,Male,D,Medium,Employed,26,5,1195,1,208.6667182,1
2009,Female,E,Medium,Unemployed,19,2,12120,0,37.76157765,1
2009,Male,B,Small,Employed,41,6,14985,0,139.637282,1
2009,Male,E,Large,Self-employed,35,5,12340,0,162.9324677,1
2009,Male,A,Medium,Unemployed,29,4,6795,0,68.37942919,1
2009,Male,A,Small,Employed,60,5,9500,1,30.5989837,1
2009,Female,D,Small,Housewife,23,9,8595,0,49.53391432,1
2009,Male,E,Large,Housewife,36,11,5365,0,68.95196256,1
2009,Male,B,Large,Self-employed,47,4,8975,1,73.18307109,1
2009,Male,E,Medium,Self-employed,30,0,19390,0,139.2830008,1
2009,Male,D,Large,Employed,54,13,13970,1,185.1345389,1
2009,Male,A,Medium,Unemployed,48,1,7160,0,169.5291484,1
2009,Female,D,Medium,Employed,29,5,11430,0,232.9029787,1
2009,Male,A,Medium,Housewife,38,15,18885,1,275.0923407,1
2009,Female,A,Small,Self-employed,44,5,49590,0,166.5549379,1
2009,Male,B,Medium,Self-employed,21,0,4930,0,99.57981885,1
2009,Male,C,Small,Housewife,37,15,14545,1,232.9029787,1
2009,Female,B,Small,Employed,27,12,7840,0,55.29380019,1
2009,Female,C,Medium,Housewife,31,11,23415,0,148.3685156,1
2009,Male,A,Small,Housewife,27,1,8700,1,248.5121203,1
2009,Female,C,Medium,Employed,28,3,25235,1,270.4632326,1
2009,Male,D,Medium,Self-employed,20,3,14350,0,49.11503947,1
2009,Male,B,Medium,Housewife,62,15,19550,0,136.1308048,1
2009,Female,D,Small,Self-employed,43,4,24740,0,291.3194903,1
2009,Male,E,Small,Unemployed,29,0,42385,1,156.1042255,1
2009,Male,C,Medium,Self-employed,35,3,42830,1,202.5335882,1
2009,Male,E,Large,Self-employed,74,4,10750,1,249.7835716,1
2009,Female,D,Large,Unemployed,43,0,9810,0,211.8309492,1
2009,Male,A,Small,Employed,30,7,9010,0,168.6499611,1
2009,Female,B,Medium,Unemployed,34,2,18705,1,157.245582,1
2009,Male,A,Small,Housewife,29,11,4045,0,38.77083633,1
2009,Male,A,Small,Unemployed,21,15,9325,0,84.00797156,1
2009,Male,B,Medium,Unemployed,21,15,19990,0,253.6198858,1
2009,Male,D,Large,Employed,33,14,19405,1,275.0923407,1
2009,Female,D,Small,Unemployed,28,3,8610,0,57.0415314,1
2009,Female,A,Small,Unemployed,23,12,8085,0,182.367931,1
2009,Male,A,Small,Employed,26,2,7325,0,169.7885554,1
2009,Male,D,Large,Housewife,23,4,8230,1,251.432848,1
2009,Male,A,Medium,Employed,37,4,42925,0,275.2822626,1
2009,Male,B,Large,Self-employed,59,3,13335,1,59.40378524,1
2009,Male,E,Large,Employed,42,1,42755,0,99.17167477,1
2009,Female,E,Small,Self-employed,28,0,28480,0,212.4247054,1
2009,Male,A,Small,Employed,19,14,39530,0,181.4165594,1
2009,Female,C,Medium,Employed,26,9,7290,1,272.9669948,1
2009,Male,D,Medium,Housewife,38,1,1970,1,284.1301175,1
2009,Male,C,Small,Employed,24,3,18265,0,34.93212226,1
2009,Female,D,Small,Self-employed,34,2,17905,1,35.57652753,1
2009,Female,D,Small,Unemployed,33,2,26000,1,238.240414,1
2009,Male,A,Small,Housewife,45,1,6365,1,238.240414,1
2009,Male,A,Small,Employed,29,2,7700,1,256.6405915,1
2009,Male,A,Large,Employed,68,3,12805,0,36.14074742,1
2009,Male,D,Small,Employed,24,13,29110,0,124.3443471,1
2009,Male,A,Medium,Unemployed,31,0,26060,0,91.45292269,1
2009,Male,B,Large,Employed,47,3,20705,1,174.6445246,1
2009,Male,E,Small,Self-employed,19,0,42715,0,184.4785165,1
2009,Female,E,Large,Employed,43,8,39770,0,118.8510133,1
2009,Male,B,Small,Employed,23,0,23750,0,31.91620696,1
2009,Female,B,Large,Self-employed,65,10,21660,1,178.2443114,1
2009,Male,A,Large,Employed,47,0,18580,1,100.9312267,1
2009,Male,D,Small,Employed,20,5,2730,0,71.51212062,1
2009,Male,A,Medium,Unemployed,18,1,18930,0,167.9366556,1
2009,Female,D,Medium,Housewife,28,8,18705,0,236.3993842,1
2009,Male,D,Large,Housewife,27,5,8635,1,110.9836779,1
2009,Male,E,Small,Self-employed,29,1,4825,1,55.29380019,1
2009,Female,C,Medium,Unemployed,39,0,5470,1,272.9669948,1
2009,Female,D,Medium,Retired,67,14,9135,1,129.8552354,1
2009,Male,C,Medium,Employed,18,2,10785,0,25.83086908,1
2009,Male,D,Small,Housewife,51,10,15560,0,166.5549379,1
2009,Male,E,Medium,Employed,44,0,1050,1,123.969842,1
2009,Male,C,Small,Employed,45,1,12685,1,27.92054451,1
2009,Male,D,Small,Employed,28,12,14685,0,94.29603751,1
2009,Female,D,Large,Housewife,65,5,8220,1,129.6779531,1
2009,Male,A,Large,Unemployed,19,0,1220,0,103.9493988,1
2009,Male,E,Medium,Self-employed,37,12,8875,1,293.5560359,1
2009,Male,C,Large,Unemployed,45,4,25105,0,102.818883,1
2009,Male,B,Medium,Employed,30,2,41970,0,129.6779531,1
2009,Female,B,Small,Unemployed,22,0,42465,1,153.4523215,1
2009,Male,E,Large,Housewife,28,1,27240,0,94.65751646,1
2009,Male,C,Large,Employed,18,1,15725,0,28.13630298,1
2009,Male,B,Large,Self-employed,54,0,14580,1,129.3156084,1
2009,Female,D,Medium,Employed,41,0,8065,1,184.4785165,1
2009,Female,D,Medium,Housewife,51,4,4675,0,238.240414,1
2009,Male,D,Large,Unemployed,29,10,14235,0,17.8799582,1
2009,Male,D,Medium,Housewife,26,7,4385,0,73.26206886,1
2009,Male,A,Medium,Unemployed,35,3,46060,0,58.30755679,1
2009,Female,B,Small,Self-employed,34,2,16975,1,61.56398846,1
2009,Female,A,Small,Employed,29,0,9505,0,83.76263662,1
2009,Male,A,Large,Employed,26,9,16025,1,25.22514012,1
2009,Male,C,Medium,Unemployed,21,3,4395,1,71.62174491,1
2009,Male,B,Small,Employed,56,5,13300,0,121.5870219,1
2009,Male,B,Medium,Unemployed,19,0,6820,0,123.969842,1
2009,Male,E,Small,Employed,30,1,35975,0,68.39045202,1
2009,Male,B,Small,Housewife,42,5,44885,0,112.8034383,1
2009,Female,D,Small,Self-employed,30,10,29180,0,251.432848,1
2009,Male,D,Small,Employed,20,9,22610,0,222.2151274,1
2009,Female,C,Large,Self-employed,29,1,44015,1,270.4632326,1
2009,Male,B,Medium,Employed,50,8,8945,1,68.85387998,1
2009,Male,A,Medium,Self-employed,26,0,31190,0,222.735365,1
